 2,0x2032,0.5307617807110818
2 ,0x3220,1.149983858207344
 1,0x2031,0.7076823742814425
10,0x3130,0.35384118714072127
08,0x3038,0.08846029678518032
80,0x3830,0.08846029678518032
0 ,0x3020,0.35384118714072127
 &,0x2026,0.08846029678518032
&c,0x2663,0.08846029678518032
c ,0x6320,1277.8089870619297
0-,0x302d,0.2653808903555409
-p,0x2d70,231.23521579646135
po,0x706f,1245.9632802192648
oi,0x6f69,597.8146856742485
in,0x696e,6748.901422631761
nt,0x6e74,3045.2457168298324
t ,0x7420,2245.830014782158
0t,0x3074,0.08846029678518032
th,0x7468,1807.9515456955153
h ,0x6820,712.282309714272
11,0x3131,0.35384118714072127
1-,0x312d,0.17692059357036063
12,0x3132,0.08846029678518032
2-,0x322d,0.17692059357036063
16,0x3136,0.17692059357036063
6-,0x362d,0.17692059357036063
18,0x3138,0.08846029678518032
8-,0x382d,0.2653808903555409
1s,0x3173,0.08846029678518032
st,0x7374,3580.8728138640995
"2,",0x322c,0.17692059357036063
",4",0x2c34,0.17692059357036063
"4,",0x342c,0.08846029678518032
",5",0x2c35,0.08846029678518032
5-,0x352d,0.2653808903555409
-t,0x2d74,230.70445401575026
4-,0x342d,0.17692059357036063
-d,0x2d64,194.70111322418188
d ,0x6420,4161.3492813684525
20,0x3230,0.08846029678518032
2D,0x3244,0.08846029678518032
D ,0x4420,22.64583597700616
2n,0x326e,0.08846029678518032
nd,0x6e64,1757.4407162311772
 3,0x2033,0.4423014839259016
30,0x3330,0.17692059357036063
-3,0x2d33,0.08846029678518032
3D,0x3344,0.08846029678518032
3-,0x332d,0.08846029678518032
-D,0x2d44,3.892253058547934
3M,0x334d,0.08846029678518032
M ,0x4d20,26.538089035554098
3r,0x3372,0.08846029678518032
rd,0x7264,678.5789366391182
 4,0x2034,0.4423014839259016
48,0x3438,0.08846029678518032
4G,0x3447,0.08846029678518032
GL,0x474c,0.35384118714072127
L ,0x4c20,17.69205935703606
4H,0x3448,0.08846029678518032
H ,0x4820,7.253744336384786
4t,0x3474,0.08846029678518032
 5,0x2035,0.2653808903555409
-T,0x2d54,4.069173652118295
T ,0x5420,27.599612596976257
5t,0x3574,0.08846029678518032
 6,0x2036,0.17692059357036063
6t,0x3674,0.08846029678518032
 7,0x2037,0.17692059357036063
7-,0x372d,0.08846029678518032
7t,0x3774,0.08846029678518032
 8,0x2038,0.17692059357036063
8t,0x3874,0.08846029678518032
 9,0x2039,0.17692059357036063
9-,0x392d,0.08846029678518032
9t,0x3974,0.08846029678518032
 a,0x2061,2155.7774326548442
a ,0x6120,1945.7726880868263
a',0x6127,7.342204633169967
' ,0x2720,2.565348606770229
a-,0x612d,75.0143316738329
- ,0x2d20,160.0246768843912
 A,0x2041,573.2227231679684
A&,0x4126,0.17692059357036063
&M,0x264d,0.08846029678518032
&P,0x2650,0.08846029678518032
P ,0x5020,30.695722984457564
A.,0x412e,6.192220774962622
. ,0x2e20,111.37151365254203
.A,0x2e41,4.157633948903475
.B,0x2e42,2.2115074196295077
B.,0x422e,4.776856026399737
.C,0x2e43,4.423014839259015
C.,0x432e,6.192220774962622
.D,0x2e44,3.096110387481311
D.,0x442e,5.307617807110819
.F,0x2e46,1.5922853421332457
F.,0x462e,2.299967716414688
.M,0x2e4d,2.9191897939109506
M.,0x4d2e,4.423014839259015
.G,0x2e47,1.0615235614221636
G.,0x472e,2.565348606770229
.H,0x2e48,0.8846029678518031
H.,0x482e,2.1230471228443273
.I,0x2e49,1.8576662324887865
I.,0x492e,2.83072949712577
.L,0x2e4c,0.7961426710666228
L.,0x4c2e,1.5922853421332457
.P,0x2e50,2.299967716414688
P.,0x502e,3.892253058547934
.N,0x2e4e,0.2653808903555409
N.,0x4e2e,1.7692059357036063
a.,0x612e,1.8576662324887865
.p,0x2e70,0.35384118714072127
p.,0x702e,4.069173652118295
.r,0x2e72,0.2653808903555409
r.,0x722e,7.607585523525507
.R,0x2e52,1.149983858207344
R.,0x522e,2.83072949712577
.S,0x2e53,3.892253058547934
S.,0x532e,4.599935432829376
.U,0x2e55,0.6192220774962622
U.,0x552e,1.3269044517777047
.V,0x2e56,1.2384441549925245
V.,0x562e,1.8576662324887865
.w,0x2e77,0.2653808903555409
w.,0x772e,0.7961426710666228
.W,0x2e57,1.149983858207344
W.,0x572e,1.7692059357036063
.O,0x2e4f,2.299967716414688
O.,0x4f2e,3.5384118714072126
A/,0x412f,0.5307617807110818
/C,0x2f43,0.4423014839259016
C ,0x4320,44.23014839259016
/F,0x2f46,0.35384118714072127
F ,0x4620,17.957440247391606
/O,0x2f4f,0.4423014839259016
O ,0x4f20,20.52278885416183
/P,0x2f50,0.35384118714072127
/V,0x2f56,0.08846029678518032
V ,0x5620,9.907553239940196
A1,0x4131,0.08846029678518032
1 ,0x3120,1.2384441549925245
A-,0x412d,1.6807456389184259
-1,0x2d31,0.7076823742814425
A4,0x4134,0.08846029678518032
4 ,0x3420,0.5307617807110818
A5,0x4135,0.08846029678518032
5 ,0x3520,0.4423014839259016
AA,0x4141,6.5460619621033445
A ,0x4120,39.27637177262006
AL,0x414c,3.892253058547934
AS,0x4153,13.357504814562226
S ,0x5320,63.160651904618746
Aa,0x4161,2.2115074196295077
ab,0x6162,1274.978257564804
be,0x6265,990.2245622133083
er,0x6572,7018.616867529777
rg,0x7267,393.2060192101265
g ,0x6720,2299.0831134468367
ac,0x6163,1847.3163777649208
ch,0x6368,2040.867507130895
he,0x6865,2032.1099377491626
en,0x656e,4143.745682308202
n ,0x6e20,3090.979690267771
AE,0x4145,2.565348606770229
E ,0x4520,26.803469925909635
EE,0x4545,2.83072949712577
AF,0x4146,5.219157510325638
AG,0x4147,2.476888309985049
G ,0x4720,10.792156207791999
aa,0x6161,33.17261129444262
ah,0x6168,188.59735274600445
ed,0x6564,4094.650217592426
hi,0x6869,1582.643169783661
ng,0x6e67,3427.1288180514557
hs,0x6873,84.74496432020274
s ,0x7320,7696.665042388185
AI,0x4149,3.1845706842664914
II,0x4949,1.3269044517777047
I ,0x4920,19.81510647988039
al,0x616c,4130.0343363064985
l ,0x6c20,1872.1737211615562
lb,0x6c62,93.0602322180097
bo,0x626f,761.9085362107581
or,0x6f72,3145.913534571367
le,0x6c65,3889.156948160453
es,0x6573,4727.141339606465
su,0x7375,1026.6702044888027
un,0x756e,2695.8275445283703
li,0x6c69,3379.5371783810283
ii,0x6969,54.22616192931553
i ,0x6920,439.7361353191314
is,0x6973,3646.0680525947773
ls,0x6c73,314.5648153681012
lt,0x6c74,401.07898562400754
to,0x746f,2252.552997337832
o ,0x6f20,479.1009673885367
AM,0x414d,8.580648788162492
MS,0x4d53,11.05753709814754
SI,0x5349,7.430664929955146
an,0x616e,4438.5838514932075
da,0x6461,898.5796947438615
hl,0x686c,180.1051642546271
-a,0x2d61,168.16302418862776
d-,0x642d,280.24222021545125
-R,0x2d52,3.8037927617627534
R ,0x5220,20.257407963806294
ni,0x6e69,2269.1835331334455
AO,0x414f,2.7422692003405897
AP,0x4150,7.519125226740328
PS,0x5053,8.84602967851803
SS,0x5353,10.172934130295737
aq,0x6171,33.08415099765744
qb,0x7162,0.17692059357036063
bi,0x6269,878.8530485607666
iy,0x6979,12.295981253140065
ye,0x7965,246.80422803065306
e ,0x6520,5980.181443568545
ar,0x6172,3526.115890154072
r ,0x7220,2238.310889555418
ra,0x7261,3627.226009379533
au,0x6175,597.1070032999671
u ,0x7520,109.60230771683841
AR,0x4152,9.288331162443933
RC,0x5243,6.457601665318164
dv,0x6476,43.61092631509389
va,0x7661,517.3158155997345
rk,0x726b,236.8966747907129
k ,0x6b20,466.8049861353965
ks,0x6b73,180.45900544176786
dw,0x6477,55.2876854907377
wo,0x776f,443.7168486744644
ol,0x6f6c,1928.4344699169308
lf,0x6c66,308.2841342963534
f ,0x6620,152.94785314157676
lv,0x6c76,134.9019525974
ve,0x7665,1880.8428302465038
re,0x7265,4443.803009003534
ga,0x6761,770.5776452957058
gh,0x6768,425.8478687238581
rh,0x7268,185.50124235852311
hu,0x6875,324.29544801447105
us,0x7573,2031.3137950780956
ri,0x7269,3715.155544384003
ik,0x696b,279.622998137955
ka,0x6b61,242.55813378496444
ro,0x726f,3296.7383405901
on,0x6f6e,4963.153411429326
ic,0x6963,3586.0035110776394
ca,0x6361,2181.7847599096876
it,0x6974,2541.0220251543046
te,0x7465,4638.150281040574
ti,0x7469,4930.511561915595
n',0x6e27,58.38379587821901
's,0x2773,341.1913647004405
s-,0x732d,110.04460920076431
-b,0x2d62,358.618043167121
ea,0x6561,1843.9548864870837
ns,0x6e73,1466.1409589175785
sb,0x7362,83.1526789780695
bu,0x6275,507.4967226565795
ur,0x7572,1570.7894900144468
so,0x736f,941.7483195750297
RP,0x5250,3.2730309810516722
rr,0x7272,647.2639915771643
hh,0x6868,11.499838582073442
ru,0x7275,655.5792594749713
A',0x4127,0.08846029678518032
'a,0x2761,2.1230471228443273
as,0x6173,1854.6585823980906
si,0x7369,1921.092265283761
ia,0x6961,2090.2283527370255
sv,0x7376,52.810797180752644
vo,0x766f,271.04234934979246
og,0x6f67,1001.4590199050264
ge,0x6765,1275.066717861589
el,0x656c,2457.9578064730204
AU,0x4155,2.3884280131998685
U ,0x5520,14.15364748562885
UP,0x5550,1.5922853421332457
UW,0x5557,0.4423014839259016
W ,0x5720,8.84602967851803
AV,0x4156,1.6807456389184259
VS,0x5653,2.7422692003405897
SO,0x534f,5.57299869746636
AX,0x4158,0.7076823742814425
X ,0x5820,6.899903149244064
ax,0x6178,134.2827305199037
xe,0x7865,109.77922831040875
xi,0x7869,207.6163165548182
AB,0x4142,3.715332464977573
B ,0x4220,15.480551937406558
b-,0x622d,22.026613899509897
BA,0x4241,5.57299869746636
Ab,0x4162,18.134360840961964
ba,0x6261,881.2414765739662
bd,0x6264,42.99170423759764
de,0x6465,2440.6195883031246
eh,0x6568,153.3016943287175
ua,0x7561,523.419576077912
ay,0x6179,348.4451090368253
y ,0x7920,3610.5954735839196
at,0x6174,4236.0982321519305
ci,0x6369,1125.2149751074937
na,0x6e61,1894.3772556546367
io,0x696f,2177.715586257569
sc,0x7363,913.9717863844832
cu,0x6375,756.8662992940027
ck,0x636b,849.4842300280866
cl,0x636c,532.9732881307115
co,0x636f,2441.1503500838357
ot,0x6f74,1359.9886027753623
ct,0x6374,1010.2165892867591
ll,0x6c6c,2429.5620512049777
ly,0x6c79,1939.757387905434
ul,0x756c,1426.9530474417438
lu,0x6c75,669.3790657734594
se,0x7365,2414.9661022354226
ad,0x6164,1086.3809048187995
dd,0x6464,220.6199801822397
do,0x646f,872.6608277858037
ej,0x656a,41.04557770832366
jo,0x6a6f,103.94084872258686
go,0x676f,501.4814224751872
di,0x6469,1914.9885048055835
af,0x6166,238.93126161677202
ff,0x6666,364.01412127101696
ft,0x6674,154.9824399676359
ag,0x6167,869.2108762111819
ae,0x6165,579.3264836461459
ai,0x6169,813.7462701268737
il,0x696c,1898.7118101971105
gt,0x6774,33.88029366872406
ha,0x6861,1631.2963330155103
ya,0x7961,222.65456700829884
la,0x6c61,2625.943910068078
sa,0x7361,906.7180420480983
nc,0x6e63,1345.8349552897334
ce,0x6365,1588.481549371483
ss,0x7373,2174.088714089377
ak,0x616b,369.9409611556241
ku,0x6b75,49.98006768362687
um,0x756d,884.3375869614478
mo,0x6d6f,1227.2096973008065
ov,0x6f76,683.8865544462291
v ,0x7620,25.21118458377639
ie,0x6965,1462.6025470461714
lo,0x6c6f,2042.6367130665988
ne,0x6e65,3461.4514132041054
am,0x616d,1193.5947845224382
ma,0x6d61,1977.2645537423502
mp,0x6d70,704.497803597176
p ,0x7020,311.026403496694
pe,0x7065,1773.5404902460803
ps,0x7073,363.9256609742318
bl,0x626c,1252.9516436652941
dl,0x646c,324.91467009196725
ee,0x6565,939.5368121554003
rs,0x7273,1186.6064210764087
nm,0x6e6d,150.5594251283769
me,0x6d65,1898.7118101971105
ts,0x7473,559.24599627591
du,0x6475,350.2143149725288
m ,0x6d20,1026.9355853791583
et,0x6574,1888.80425695717
nn,0x6e6e,497.58916941663927
ap,0x6170,1063.469687951438
pi,0x7069,1038.7008048515872
pt,0x7074,440.3553573966276
tu,0x7475,737.1396531109076
mb,0x6d62,467.24728761932244
rb,0x7262,313.6802124002494
rt,0x7274,986.2438488579752
hr,0x6872,447.3437208426568
os,0x6f73,1597.946801127497
dn,0x646e,165.50921528507237
em,0x656d,1274.8013369712335
sg,0x7367,26.715009629124452
gi,0x6769,829.6691235482062
sh,0x7368,1288.6896035665068
sl,0x736c,400.282842952941
hm,0x686d,98.72169121226125
sk,0x736b,225.92759798935055
ta,0x7461,2152.2390207834374
iz,0x697a,799.5926226412449
ze,0x7a65,618.602855418766
tr,0x7472,2031.6676362652365
tj,0x746a,6.280681071747803
ou,0x6f75,2113.4934107915283
AT,0x4154,8.22680760102177
TS,0x5453,9.199870865658752
tt,0x7474,733.9550824266411
ir,0x6972,855.9418316934048
ue,0x7565,405.8558416504073
av,0x6176,421.2479332910287
az,0x617a,165.06691380114648
bb,0x6262,191.4280822431302
b ,0x6220,74.04126840919592
cy,0x6379,324.29544801447105
om,0x6f6d,1675.5264814081004
id,0x6964,1452.2526923223054
no,0x6e6f,1974.964586025936
ey,0x6579,287.40750425505087
ys,0x7973,359.76802702532837
y',0x7927,32.55338921694636
ev,0x6576,409.128872631459
vi,0x7669,849.1303888409459
by,0x6279,85.364186397699
yv,0x7976,13.711346001702951
oc,0x6f63,1068.6003851649782
cc,0x6363,237.25051597785364
tc,0x7463,198.32798539237425
tn,0x746e,78.6412038420253
nu,0x6e75,330.7530496797892
iu,0x6975,228.84678778326148
t',0x7427,52.98771777432301
sf,0x7366,50.24544857398242
fo,0x666f,619.4874583866177
ip,0x6970,729.7089881809525
ow,0x6f77,641.1602310989869
wn,0x776e,175.06292733787183
ud,0x7564,401.2559062175779
oz,0x6f7a,79.34888621630674
zz,0x7a7a,61.21452537534478
zo,0x7a6f,174.97446704108665
BB,0x4242,0.9730632646369834
BR,0x4252,1.8576662324887865
br,0x6272,654.4292756167639
ry,0x7279,793.223481272712
oa,0x6f61,404.26355630827413
BC,0x4243,3.096110387481311
bc,0x6263,35.56103930764249
Cs,0x4373,0.17692059357036063
-e,0x2d65,180.1936245514123
l-,0x6c2d,331.54919235085583
-K,0x2d4b,1.946126529273967
Ka,0x4b61,61.21452537534478
Kr,0x4b72,16.27669460847318
im,0x696d,868.2378129465449
ld,0x6c64,364.5448830517281
iv,0x6976,841.1689621302796
mi,0x6d69,1797.5132306748642
oh,0x6f68,112.96379899467527
hy,0x6879,742.3588106212333
ec,0x6563,1318.235342692757
my,0x6d79,253.17336939918607
op,0x6f70,1448.2719789669723
py,0x7079,160.11313718117637
ho,0x686f,1546.7282892888777
o-,0x6f2d,280.50760110580677
-u,0x2d75,42.99170423759764
ut,0x7574,998.2744492207598
uc,0x7563,477.5971423431885
r',0x7227,51.48389272897494
-A,0x2d41,6.988363446029245
Az,0x417a,5.307617807110819
zi,0x7a69,232.20827906109832
z ,0x7a20,50.95313094826386
eb,0x6562,316.2455610070196
dg,0x6467,122.34059045390437
eg,0x6567,442.0361030355461
gg,0x6767,231.67751728038726
ei,0x6569,492.90077368702475
ig,0x6967,814.9847142818662
BE,0x4245,2.9191897939109506
EL,0x454c,3.1845706842664914
lm,0x6c6d,161.61696222652444
mu,0x6d75,389.13684555800825
ds,0x6473,273.1653964726368
ez,0x657a,55.11076489716734
zr,0x7a72,1.946126529273967
eo,0x656f,537.5732235635408
ok,0x6f6b,237.42743657142398
ep,0x6570,847.5381034988126
ym,0x796d,232.7390408418094
EP,0x4550,3.626872168192393
PP,0x5050,3.2730309810516722
rc,0x7263,579.1495630525756
cr,0x6372,835.0652016521021
uv,0x7576,47.50317937364183
rf,0x7266,155.95550323227292
fa,0x6661,415.2326331096364
gl,0x676c,570.6573745611983
ub,0x7562,549.869204816681
tw,0x7477,199.21258836022608
wy,0x7779,19.195884402384127
yt,0x7974,211.24318872301058
rn,0x726e,527.5772100268155
tl,0x746c,366.6679301745724
tm,0x746d,89.78720123695803
eu,0x6575,437.96692938342767
bf,0x6266,13.003663627421508
BF,0x4246,1.2384441549925245
FM,0x464d,2.299967716414688
bg,0x6267,8.049887007451408
BH,0x4248,1.149983858207344
HC,0x4843,1.5038250453480653
bh,0x6268,16.71899609239908
nr,0x6e72,193.55112936597456
ek,0x656b,95.18327934085401
ib,0x6962,471.0510803810852
BI,0x4249,3.3614912778368518
gn,0x676e,274.31538033084416
dj,0x646a,28.838056751968782
ja,0x6a61,133.0442863649112
yd,0x7964,144.2787440566291
ih,0x6968,43.96476750223462
yi,0x7969,153.65553551585822
ij,0x696a,16.6305357956139
yl,0x796c,376.57548341451263
ao,0x616f,42.46094245688655
yn,0x796e,254.58873414774897
ty,0x7479,737.6704148916186
gd,0x6764,14.949790156695475
oe,0x6f65,296.25353393356886
ny,0x6e79,196.47031915988552
gy,0x6779,191.87038372705612
ph,0x7068,1524.4362944990123
iq,0x6971,49.27238530934543
qu,0x7175,670.9713511155927
ui,0x7569,448.6706252944345
sm,0x736d,727.1436395741822
ms,0x6d73,191.78192343027095
ob,0x6f62,479.01250709175133
s',0x7327,5.926839884607082
ix,0x6978,90.93718509516536
xa,0x7861,101.81780159974254
bj,0x626a,26.09578755162819
je,0x6a65,103.14470605152025
ju,0x6a75,137.9096026880961
ug,0x7567,298.64196194676873
bk,0x626b,4.423014839259015
kh,0x6b68,49.98006768362687
l.,0x6c2e,9.199870865658752
e-,0x652d,754.3894109840178
od,0x6f64,819.0538879339846
-m,0x2d6d,168.25148448541296
sy,0x7379,288.82286900361373
ew,0x6577,271.04234934979246
wh,0x7768,178.24749802213836
ke,0x6b65,906.0988199706021
gs,0x6773,171.17067427932392
oo,0x6f6f,929.8946398058156
w ,0x7720,130.21355686778543
BL,0x424c,2.299967716414688
LS,0x4c53,3.8037927617627534
BM,0x424d,3.626872168192393
bm,0x626d,22.026613899509897
mh,0x6d68,8.31526789780695
bn,0x626e,17.868979950606423
ki,0x6b69,528.2848924010968
rv,0x7276,198.1510647988039
rm,0x726d,694.9440915443765
lc,0x6c63,131.62892161634832
ln,0x6c6e,109.95614890397913
e',0x6527,57.85303409750792
dy,0x6479,202.92792082520364
ux,0x7578,44.4955292829457
x ,0x7820,109.33692682648288
r-,0x722d,293.9535662171542
if,0x6966,617.2759509669883
kr,0x6b72,35.118737823716586
ht,0x6874,333.1414776929891
uk,0x756b,63.072191607833574
zk,0x7a6b,3.0076500906961305
t-,0x742d,328.09924077623384
-f,0x2d66,253.52721058632676
-s,0x2d73,439.3822941319907
pp,0x7070,406.7404446182591
-c,0x2d63,327.5684789955227
-g,0x2d67,128.79819211922253
gr,0x6772,741.0319061694555
-n,0x2d6e,64.92985784032236
pr,0x7072,1479.675384325711
of,0x6f66,279.71145843474017
-q,0x2d71,9.022950272088393
uo,0x756f,102.52548397402398
-r,0x2d72,169.13608745326476
-w,0x2d77,167.80918300148707
wa,0x7761,545.8884914613477
wr,0x7772,90.3179630176691
ox,0x6f78,196.55877945667063
bp,0x6270,18.399741731317505
BP,0x4250,1.946126529273967
PC,0x5043,6.457601665318164
bq,0x6271,0.9730632646369834
qa,0x7161,2.299967716414688
q ,0x7120,3.1845706842664914
m-,0x6d2d,53.96078103895999
gm,0x676d,78.90658473238085
up,0x7570,527.6656703236006
uz,0x757a,32.46492892016118
BS,0x4253,11.2344576917179
bs,0x6273,149.94020305088065
SB,0x5342,3.626872168192393
sr,0x7372,28.57267586161324
yr,0x7972,202.75100023163327
za,0x7a61,242.91197497210518
ef,0x6566,383.2100056734011
bt,0x6274,48.03394115435291
rp,0x7270,346.2336016171958
sq,0x7371,103.41008694187579
sn,0x736e,266.0885727298224
u-,0x752d,9.642172349584655
-B,0x2d42,4.776856026399737
Be,0x4265,83.41805986842503
fe,0x6665,562.6074875537469
zu,0x7a75,15.038250453480655
fu,0x6675,392.1444956487043
bv,0x6276,13.003663627421508
bw,0x6277,7.607585523525507
